# App version: v2.11
# Flight: 2026-08-14 17:07:14
# Duration: 655s
# Max height gained: 239 m
# Max speed: 30.8 km/h
# Speed (90th percentile): 19.5 km/h
# Max climb rate: 6 m/s
# Max amps: 138 A
# Max power: 0.511 kW
# Total energy: 0.011 Wh
# Efficiency: 22736 m/Wh
# Max line out: 649 m
#
timestamp,elapsed_s,state,line_state,line_distance_m,line_speed_ms,gps_dist_m,alt_gain_m,climb_rate_ms,speed_kmh,scaled_amps_A,amps_A,force_kg,voltage_V,power_kW,energy_Wh,temp_C,winch_bat_pct,remote_bat_pct,rssi_dBm,snr_dB,lost_pct
2026-08-14T17:07:15.167Z,1.0,0,ARMED,649,0,654,0,0,0.1,0.0,0.0,,3.7,0,0,0,0,62,-116,-1,0
2026-08-14T17:07:16.166Z,2.0,0,ARMED,649,0,654,0,0,0.0,0.0,0.0,,3.7,0,0,0,0,62,-117,-3,0
2026-08-14T17:07:17.167Z,3.0,0,ARMED,649,0,654,0,0,0.0,0.0,0.0,,3.7,0,0,0,0,62,-116,-2,0
2026-08-14T17:07:18.167Z,4.0,0,ARMED,649,0,654,0,0,0.0,0.0,0.0,,3.7,0,0,0,0,62,-116,-2,0
2026-08-14T17:07:19.166Z,5.0,0,ARMED,649,0,654,0,0,0.0,0.0,0.0,,3.7,0,0,0,0,62,-116,-2,0
2026-08-14T17:07:20.166Z,6.0,0,ARMED,649,0,654,0,0,0.2,0.0,0.0,,3.7,0,0,0,0,62,-118,-4,0
2026-08-14T17:07:21.166Z,7.0,0,ARMED,649,0,654,0,0,0.1,0.0,0.0,,3.7,0,0,0,0,62,-112,0,0
2026-08-14T17:07:22.167Z,8.0,0,ARMED,649,0,654,0,0,0.1,0.0,0.0,,3.7,0,0,0,0,62,-113,0,0
2026-08-14T17:07:23.167Z,9.0,0,ARMED,649,0,654,0,0,0.1,0.0,0.0,,3.7,0,0,0,0,62,-111,0,0
2026-08-14T17:07:24.166Z,10.0,0,ARMED,649,0,654,0,0,0.0,0.0,0.0,,3.7,0,0,0,0,62,-111,0,0
