# App version: v2.10
# Flight: 2026-08-10 15:18:19
# Duration: 53s
# Max height gained: 0 m
# Max speed: 4.3 km/h
# Speed (90th percentile): 4.2 km/h
# Max climb rate: 1 m/s
# Max amps: 41 A
# Max power: 0.152 kW
# Total energy: 0.001 Wh
# Efficiency: 0 m/Wh
# Max line out: 34 m
#
timestamp,elapsed_s,state,line_state,line_distance_m,line_speed_ms,gps_dist_m,alt_gain_m,climb_rate_ms,speed_kmh,scaled_amps_A,amps_A,force_kg,voltage_V,power_kW,energy_Wh,temp_C,winch_bat_pct,remote_bat_pct,rssi_dBm,snr_dB,lost_pct
2026-08-10T15:18:37.062Z,18.0,2,READY,31,-1,8,0,1,0.6,10.0,10.0,,3.7,0.037,0.0001,0,0,49,-65,9,5
2026-08-10T15:18:38.062Z,19.0,2,READY,31,0,7,0,0,0.9,29.0,11.0,1,3.7,0.041,0.0001,0,0,49,-66,10,5
2026-08-10T15:18:39.061Z,20.0,2,READY,30,-1,6,0,0,1.1,29.0,14.0,2,3.7,0.052,0.0001,0,0,49,-67,10,5
2026-08-10T15:18:40.064Z,21.0,2,READY,30,0,5,0,0,1.2,29.0,14.0,2,3.7,0.052,0.0002,0,0,49,-67,10,5
2026-08-10T15:18:41.061Z,22.0,2,READY,30,0,4,0,0,1.5,29.0,18.0,4,3.7,0.067,0.0002,0,0,49,-67,10,5
2026-08-10T15:18:42.063Z,23.0,2,READY,29,-1,4,0,0,1.8,29.0,21.0,5,3.7,0.078,0.0002,0,0,49,-64,10,5
2026-08-10T15:18:43.061Z,24.0,2,READY,28,-1,4,0,0,1.9,29.0,23.0,6,3.7,0.085,0.0002,0,0,49,-61,10,5
2026-08-10T15:18:44.061Z,25.0,2,READY,27,-1,3,-1,-1,2.6,29.0,23.0,6,3.7,0.085,0.0002,0,0,48,-64,11,5
2026-08-10T15:18:45.063Z,26.0,2,READY,27,0,2,-1,0,3.0,29.0,23.0,6,3.7,0.085,0.0003,0,0,48,-64,11,5
2026-08-10T15:18:46.063Z,27.0,2,READY,25,-2,2,-1,0,3.2,29.0,28.0,9,3.7,0.104,0.0003,0,0,48,-61,11,5
2026-08-10T15:18:47.063Z,28.0,2,READY,24,-1,3,-1,0,3.4,29.0,30.0,10,3.7,0.111,0.0003,0,0,48,-64,10,5
2026-08-10T15:18:48.062Z,29.0,3,READY,23,-1,4,-1,0,3.7,29.0,36.0,12,3.7,0.133,0.0004,0,0,48,-61,10,5
2026-08-10T15:18:49.063Z,30.0,3,READY,22,-1,5,-1,0,3.9,29.0,30.0,10,3.7,0.111,0.0004,0,0,48,-61,11,5
2026-08-10T15:18:50.064Z,31.0,3,READY,20,-2,6,-1,0,4.1,34.0,31.0,10,3.7,0.115,0.0004,0,0,48,-60,10,5
2026-08-10T15:18:51.062Z,32.0,3,READY,19,-1,8,-1,0,4.2,34.0,36.0,12,3.7,0.133,0.0005,0,0,48,-58,11,5
2026-08-10T15:18:52.064Z,33.0,3,READY,19,0,7,-1,0,4.1,34.0,36.0,12,3.7,0.133,0.0005,0,0,48,-58,11,5
2026-08-10T15:18:53.062Z,34.0,3,READY,18,-1,8,-1,0,4.1,34.0,34.0,11,3.7,0.126,0.0005,0,0,48,-58,11,5
2026-08-10T15:18:54.061Z,35.0,4,READY,15,-3,8,-1,0,4.1,34.0,36.0,12,3.7,0.133,0.0006,0,0,47,-58,10,5
2026-08-10T15:18:55.061Z,36.0,4,READY,15,0,10,-1,0,4.1,34.0,36.0,12,3.7,0.133,0.0006,0,0,47,-58,10,5
2026-08-10T15:18:56.063Z,37.0,4,READY,14,-1,10,-1,0,4.0,35.0,35.0,12,3.7,0.13,0.0006,0,0,47,-55,10,5
2026-08-10T15:18:57.061Z,38.0,5,READY,12,-2,11,-1,0,4.0,35.0,34.0,11,3.7,0.126,0.0007,0,0,47,-57,10,5
2026-08-10T15:18:58.064Z,39.0,5,READY,12,0,12,-1,0,4.0,35.0,34.0,11,3.7,0.126,0.0007,0,0,47,-57,10,5
2026-08-10T15:18:59.062Z,40.0,5,READY,11,-1,13,0,1,3.8,36.0,37.0,13,3.7,0.137,0.0008,0,0,47,-56,11,5
2026-08-10T15:19:00.063Z,41.0,5,READY,10,-1,14,0,0,3.2,36.0,36.0,12,3.7,0.133,0.0008,0,0,47,-50,10,5
2026-08-10T15:19:01.061Z,42.0,5,READY,9,-1,15,0,0,3.3,36.0,33.0,11,3.7,0.122,0.0008,0,0,47,-53,11,5
2026-08-10T15:19:02.061Z,43.0,5,READY,7,-2,16,0,0,3.5,36.0,36.0,12,3.7,0.133,0.0009,0,0,47,-49,10,5
2026-08-10T15:19:03.061Z,44.0,5,READY,7,0,18,0,0,3.7,36.0,36.0,12,3.7,0.133,0.0009,0,0,47,-49,10,5
2026-08-10T15:19:04.062Z,45.0,5,READY,6,-1,18,0,0,4.0,36.0,35.0,12,3.7,0.13,0.0009,0,0,50,-51,10,5
2026-08-10T15:19:05.061Z,46.0,5,READY,5,-1,20,-1,-1,4.2,36.0,39.0,14,3.7,0.144,0.001,0,0,50,-48,10,5
2026-08-10T15:19:06.062Z,47.0,6,READY,4,-1,21,-1,0,4.2,36.0,38.0,13,3.7,0.141,0.001,0,0,50,-47,10,5
2026-08-10T15:19:07.061Z,48.0,6,READY,4,0,22,-1,0,4.3,36.0,37.0,13,3.7,0.137,0.0011,0,0,50,-48,11,5
2026-08-10T15:19:08.061Z,49.0,6,READY,2,-2,24,-1,0,4.3,37.0,41.0,15,3.7,0.152,0.0011,0,0,50,-44,11,5
2026-08-10T15:19:09.062Z,50.0,6,READY,1,-1,25,-1,0,4.2,37.0,34.0,11,3.7,0.126,0.0011,0,0,50,-43,11,5
2026-08-10T15:19:10.061Z,51.0,0,READY,0,-1,26,-1,0,4.0,38.0,36.0,12,3.7,0.133,0.0012,0,0,50,-38,11,5
2026-08-10T15:19:11.061Z,52.0,0,READY,0,0,26,-1,0,3.3,0.0,0.0,,3.7,0,0.0012,0,0,50,-33,11,5
