# App version: v2.10
# Flight: 2026-08-10 15:32:50
# Duration: 175s
# Max height gained: 0 m
# Max speed: 0.6 km/h
# Speed (90th percentile): 0.5 km/h
# Max climb rate: 0 m/s
# Max amps: 39 A
# Max power: 0.144 kW
# Total energy: 0.001 Wh
# Efficiency: 0 m/Wh
# Max line out: 204 m
#
timestamp,elapsed_s,state,line_state,line_distance_m,line_speed_ms,gps_dist_m,alt_gain_m,climb_rate_ms,speed_kmh,scaled_amps_A,amps_A,force_kg,voltage_V,power_kW,energy_Wh,temp_C,winch_bat_pct,remote_bat_pct,rssi_dBm,snr_dB,lost_pct
2026-08-10T15:32:51.292Z,1.0,0,ARMED,203,0,2,0,0,0.4,0.0,0.0,,3.7,0,0,0,0,49,-56,11,5
2026-08-10T15:32:52.290Z,2.0,0,ARMED,203,0,2,0,0,0.4,0.0,0.0,,3.7,0,0,0,0,49,-56,10,5
2026-08-10T15:32:53.290Z,3.0,0,ARMED,203,0,2,0,0,0.4,0.0,0.0,,3.7,0,0,0,0,49,-62,10,5
2026-08-10T15:32:54.290Z,4.0,1,ARMED,203,0,2,0,0,0.4,0.0,0.0,,3.7,0,0,0,0,49,-59,11,5
2026-08-10T15:32:55.290Z,5.0,1,ARMED,203,0,2,0,0,0.4,0.0,0.0,,3.7,0,0,0,0,49,-59,11,5
2026-08-10T15:32:56.290Z,6.0,1,ARMED,203,0,3,0,0,0.4,10.0,0.0,,3.7,0,0,0,0,49,-57,11,5
2026-08-10T15:32:57.290Z,7.0,1,ARMED,203,0,3,0,0,0.4,10.0,0.0,,3.7,0,0,0,0,49,-53,11,0
2026-08-10T15:32:58.290Z,8.0,1,ARMED,203,0,3,0,0,0.5,10.0,0.0,,3.7,0,0,0,0,49,-55,10,0
2026-08-10T15:32:59.290Z,9.0,1,ARMED,203,0,3,0,0,0.5,10.0,10.0,,3.7,0.037,0,0,0,49,-58,10,0
2026-08-10T15:33:00.289Z,10.0,1,ARMED,203,0,3,0,0,0.5,10.0,0.0,,3.7,0,0,0,0,49,-66,10,0
2026-08-10T15:33:01.290Z,11.0,1,ARMED,203,0,3,0,0,0.5,10.0,0.0,,3.7,0,0,0,0,49,-66,10,0
2026-08-10T15:33:02.289Z,12.0,2,ARMED,204,1,3,0,0,0.5,10.0,0.0,,3.7,0,0,0,0,49,-56,11,0
2026-08-10T15:33:03.290Z,13.0,2,ARMED,204,0,3,0,0,0.5,10.0,0.0,,3.7,0,0,0,0,49,-55,11,0
2026-08-10T15:33:04.290Z,14.0,2,ARMED,204,0,3,0,0,0.3,28.0,0.0,,3.7,0,0,0,0,47,-59,10,0
2026-08-10T15:33:05.290Z,15.0,2,ARMED,203,-1,3,0,0,0.2,28.0,16.0,3,3.7,0.059,0,0,0,47,-56,10,0
2026-08-10T15:33:06.290Z,16.0,2,ARMED,203,0,3,0,0,0.2,28.0,0.0,,3.7,0,0,0,0,47,-62,11,0
2026-08-10T15:33:07.289Z,17.0,2,ARMED,203,0,3,0,0,0.2,28.0,20.0,5,3.7,0.074,0,0,0,47,-59,10,0
2026-08-10T15:33:08.291Z,18.0,2,ARMED,203,0,3,0,0,0.2,28.0,20.0,5,3.7,0.074,0.0001,0,0,47,-59,10,0
2026-08-10T15:33:09.289Z,19.0,3,ARMED,203,0,3,0,0,0.2,28.0,23.0,7,3.7,0.085,0.0001,0,0,47,-58,11,0
2026-08-10T15:33:10.289Z,20.0,3,ARMED,203,0,3,0,0,0.2,28.0,0.0,,3.7,0,0.0001,0,0,47,-64,11,0
2026-08-10T15:33:11.290Z,21.0,3,ARMED,203,0,3,0,0,0.2,33.0,0.0,,3.7,0,0.0001,0,0,47,-57,10,0
2026-08-10T15:33:12.289Z,22.0,4,ARMED,203,0,3,0,0,0.2,33.0,0.0,,3.7,0,0.0001,0,0,47,-57,10,0
2026-08-10T15:33:13.290Z,23.0,4,ARMED,203,0,2,0,0,0.4,33.0,32.0,11,3.7,0.118,0.0001,0,0,47,-59,10,0
2026-08-10T15:33:14.290Z,24.0,4,ARMED,202,-1,2,0,0,0.4,34.0,34.0,12,3.7,0.126,0.0002,0,0,49,-58,10,0
